timestamp_epoch,power_w,gpu_util,mem_copy_util
1776581285.863837,65.218000,98,100
1776581286.942933,65.218000,98,100
1776581288.031324,65.218000,98,100
1776581289.120577,65.218000,98,100
1776581290.210706,65.218000,98,100
1776581291.296574,65.218000,98,100
1776581292.394102,65.218000,98,100
1776581293.475336,65.218000,98,100
1776581294.557804,65.218000,98,100
1776581295.643675,65.218000,98,100
1776581296.731171,65.218000,98,100
1776581297.818291,65.218000,98,100
1776581298.905940,65.218000,98,100
1776581299.987448,65.218000,98,100
1776581301.074703,65.218000,98,100
1776581302.163600,67.956000,99,39
1776581303.251860,67.956000,99,39
1776581304.342196,67.956000,99,39
1776581305.441906,67.956000,99,39
1776581306.523998,67.956000,99,39
1776581307.614038,67.956000,99,39
1776581308.699564,67.956000,99,39
1776581309.804208,67.956000,99,39
1776581310.895854,67.956000,99,39
1776581311.981561,67.956000,99,39
1776581313.066033,67.956000,99,39
1776581314.147687,67.956000,99,39
1776581315.225492,67.956000,99,39
1776581316.304555,67.956000,99,39
1776581317.389377,67.956000,99,39
1776581318.476471,67.956000,99,39
1776581319.559651,67.956000,99,39
1776581320.642913,67.956000,99,39
1776581321.727492,67.956000,99,39
1776581322.813016,67.956000,99,39
1776581323.898413,67.956000,99,39
1776581324.986768,67.956000,99,39
1776581326.076947,67.956000,99,39
1776581327.158279,67.956000,99,39
1776581328.252916,67.956000,99,39
1776581329.340642,67.956000,99,39
1776581330.452168,67.956000,99,39
1776581331.537262,67.956000,99,39
1776581332.622459,68.891000,99,39
1776581333.706494,68.891000,99,39
1776581334.797344,68.891000,99,39
1776581335.878837,68.891000,99,39
1776581336.966435,68.891000,99,39
1776581338.052408,68.891000,99,39
1776581339.134939,68.891000,99,39
1776581340.277689,68.891000,99,39
1776581341.391273,68.891000,99,39
1776581342.477031,68.891000,99,39
1776581343.574071,68.891000,99,39
1776581344.661572,68.891000,99,39
1776581345.749003,68.891000,99,39
1776581346.832274,68.891000,99,39
1776581347.911127,68.891000,99,39
1776581348.989450,68.891000,99,39
1776581350.073535,68.891000,99,39
1776581351.160710,68.891000,99,39
1776581352.244941,68.891000,99,39
1776581353.328681,68.891000,99,39
1776581354.416252,68.891000,99,39
1776581355.502913,68.891000,99,39
1776581356.587044,68.891000,99,39
1776581357.684271,68.891000,99,39
1776581358.767619,68.891000,99,39
1776581359.851268,68.891000,99,39
1776581360.934203,68.891000,99,39
1776581362.025816,68.891000,99,39
1776581363.116651,69.880000,98,100
1776581364.205960,69.880000,98,100
1776581365.300637,69.880000,98,100
1776581366.394590,69.880000,98,100
1776581367.485268,69.880000,98,100
1776581368.575446,69.880000,98,100
1776581369.664180,69.880000,98,100
1776581370.754728,69.880000,98,100
1776581371.844383,69.880000,98,100
1776581372.929783,69.880000,98,100
1776581374.019543,69.880000,98,100
1776581375.112330,69.880000,98,100
1776581376.198343,69.880000,98,100
1776581377.288902,69.880000,98,100
1776581378.373778,69.880000,98,100
1776581379.454195,69.880000,98,100
1776581380.538650,69.880000,98,100
1776581381.617725,69.880000,98,100
1776581382.704813,69.880000,98,100
1776581383.786985,69.880000,98,100
1776581384.869212,69.880000,98,100
1776581385.948386,69.880000,98,100
1776581387.032267,69.880000,98,100
1776581388.117068,69.880000,98,100
1776581389.202483,69.880000,98,100
1776581390.296757,69.880000,98,100
1776581391.384968,69.880000,98,100
1776581392.475660,69.325000,98,100
1776581393.567014,69.325000,98,100
1776581394.651201,69.325000,98,100
1776581395.733011,69.325000,98,100
1776581396.822205,69.325000,98,100
1776581397.904196,69.325000,98,100
1776581398.988565,69.325000,98,100
1776581400.071749,69.325000,98,100
1776581401.170196,69.325000,98,100
1776581402.261429,69.325000,98,100
1776581403.345915,69.325000,98,100
1776581404.452805,69.325000,98,100
1776581405.544602,69.325000,98,100
1776581406.633981,69.325000,98,100
1776581407.722031,69.325000,98,100
1776581408.809884,69.325000,98,100
1776581409.891184,69.325000,98,100
1776581410.973310,69.325000,98,100
1776581412.061952,69.325000,98,100
1776581413.141197,69.325000,98,100
1776581414.226390,69.325000,98,100
1776581415.333064,69.325000,98,100
1776581416.418183,69.325000,98,100
1776581417.511184,69.325000,98,100
1776581418.597048,69.325000,98,100
1776581419.675436,69.325000,98,100
1776581420.760810,69.325000,98,100
1776581421.841120,69.325000,98,100
1776581422.925580,67.174000,100,37
1776581424.008709,67.174000,100,37
1776581425.102483,67.174000,100,37
1776581426.193351,67.174000,100,37
1776581427.272593,67.174000,100,37
1776581428.367743,67.174000,100,37
1776581429.456426,67.174000,100,37
1776581430.553398,67.174000,100,37
1776581431.647450,67.174000,100,37
1776581432.735479,67.174000,100,37
1776581433.821692,67.174000,100,37
1776581434.902881,67.174000,100,37
1776581435.986851,67.174000,100,37
1776581437.072445,67.174000,100,37
1776581438.156457,67.174000,100,37
1776581439.257774,67.174000,100,37
1776581440.343584,67.174000,100,37
1776581441.432103,67.174000,100,37
1776581442.519071,67.174000,100,37
1776581443.604735,67.174000,100,37
1776581444.682950,67.174000,100,37
1776581445.764234,67.174000,100,37
1776581446.844938,67.174000,100,37
1776581447.929721,67.174000,100,37
1776581449.011807,67.174000,100,37
1776581450.130758,67.174000,100,37
1776581451.215497,67.174000,100,37
1776581452.302358,70.455000,100,38
1776581453.390823,70.455000,100,38
1776581454.477132,70.455000,100,38
1776581455.565919,70.455000,100,38
1776581456.651931,70.455000,100,38
1776581457.734959,70.455000,100,38
1776581458.824543,70.455000,100,38
1776581459.906148,70.455000,100,38
1776581461.004857,70.455000,100,38
